time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,MA Offset Stop Loss,Low Offset Stop Loss,Min of MA and Low Offsets,Bottom 1,Top 1,Bottom 2,Top 2,Bottom 3,Top 3,Extream,ExtreamH,ExtreamL,Signal Long EMA,Resistance Long EMA,Middle EMA,Fast EMA,Signal Long EMA,Resistance Long EMA,Middle EMA,Fast EMA,Shapes,Shapes,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,ATR
2006-12-29T14:30:00Z,65.42,65.42,65.42,65.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009331716045095497,0.009277458696731192,0.009345714285714285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-02T14:30:00Z,65.42,65.42,65.42,65.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009331716045095497,0.009277458696731192,0.009345714285714285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-03T14:30:00Z,64.88,64.88,64.88,64.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009271882815291175,0.009179400113186189,0.009331895001797912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-04T14:30:00Z,66.53,66.53,66.53,66.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009488697140412181,0.009464400028451525,0.009561078520698665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN
2007-01-05T14:30:00Z,55.79,55.79,55.79,55.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008020414031052329,0.00797,0.008036009504068454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN
2007-01-08T14:30:00Z,55.99,55.99,55.99,55.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008019766525818234,0.008009326810288101,0.008076452079080568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-09T14:30:00Z,58.06,58.06,58.06,58.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008316264413091743,0.008300215032181204,0.008362981032554482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-10T14:30:00Z,59.38,59.38,59.38,59.38,61.43375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00848649421180506,0.008476801679029144,0.00854572929409225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-11T14:30:00Z,66.8,66.8,66.8,66.8,62.62625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00947517730496454,0.009454397076609843,0.009529243937232526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-12T14:30:00Z,68.25,68.25,68.25,68.25,63.875972222222224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009617417714184296,0.009617417714184296,0.009687714912906379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-15T14:30:00Z,68.25,68.25,68.25,68.25,64.84797839506173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009617417714184296,0.009617417714184296,0.009687714912906379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-16T14:30:00Z,67.22,67.22,67.22,67.22,65.37509430727023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009490328956656784,0.009457615860542798,0.009501060070671377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-17T14:30:00Z,67.42,67.42,67.42,67.42,65.82951779454352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.56142857142857,64.15857142857143,61.285357142857144,62.434642857142855,0.009511851686784121,0.009486421837624878,0.009532022512934928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN
2007-01-18T14:30:00Z,61.86,61.86,61.86,61.86,64.9474027290894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.55132653061224,68.40867346938776,65.37283163265306,66.58716836734695,0.008774468085106383,0.008720659758934235,0.008786931818181817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2.2985714285714303
2007-01-19T14:30:00Z,65.98,65.98,65.98,65.98,65.17686878929176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.87837463556851,62.301625364431494,58.91209365889213,60.267906341107874,0.009322500883080183,0.00931986722226146,0.00937215909090909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2.428673469387757
2007-01-22T14:30:00Z,59.59,59.59,59.59,59.59,63.93534239167137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.62491930445647,68.51508069554352,64.83372982611411,66.30627017388588,0.008453081179297738,0.008411320488390148,0.008481354967264446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,2.7116253644314887
2007-01-23T14:30:00Z,65.57,65.57,65.57,65.57,64.29859963796662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.38813935413815,74.71186064586185,70.75953483853453,72.34046516146546,0.00927505481292878,0.009250193976158564,0.009320514321246727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2.9450806955435245
2007-01-24T14:30:00Z,71.55,71.55,71.55,71.55,65.9100219406407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.678272257414,64.141727742586,59.477068064353496,61.3429319356465,0.010032249018508133,0.010029437204193805,0.010113074204946997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,3.1618606458618443
2007-01-25T14:30:00Z,60.41,60.41,60.41,60.41,64.68779484272055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.194824239027284,60.62517576097271,55.981206059756815,57.83879394024318,0.008566364759384909,0.008459598903542998,0.00857913796776255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,3.7317277425859983
2007-01-26T14:30:00Z,56.91,56.91,56.91,56.91,62.959395988782646,63.56400000000001,NaN,72.64364624861543,54.48435375138459,NaN,NaN,NaN,NaN,NaN,53.84090822195391,60.79909177804609,56.450227055488476,58.189772944511525,0.008075203973040086,0.008040974920522782,0.008109147905386149,NaN,NaN,NaN,63.56400000000001,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,3.7151757609727127
2007-01-29T14:30:00Z,57.32,57.32,57.32,57.32,61.70619688016428,62.96933333333334,NaN,72.58727852791793,53.73072147208208,NaN,NaN,NaN,NaN,NaN,57.915129063242915,64.96487093675708,60.55878226581073,62.32121773418927,0.00813164987941552,0.008098332862390506,0.008145515976586899,NaN,NaN,NaN,62.96933333333334,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,3.4790917780460906
2007-01-30T14:30:00Z,61.44,61.44,61.44,61.44,61.64704201790555,62.823682539682544,NaN,72.35694631249956,53.56305368750044,NaN,NaN,NaN,NaN,NaN,63.9147627015827,71.34523729841729,66.70119067539568,68.55880932460431,0.008666343653532445,0.008666343653532445,0.008709013488765032,NaN,NaN,NaN,62.823682539682544,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,3.524870936757084
2007-01-31T14:30:00Z,67.63,67.63,67.63,67.63,62.97658823614876,63.281427059712776,NaN,72.68141751842636,53.51358248157365,NaN,NaN,NaN,NaN,NaN,69.91870822289823,77.70129177710177,72.83717705572455,74.78282294427545,0.009470661709098046,0.00945213798192731,0.00956508764225469,NaN,NaN,NaN,63.281427059712776,NaN,NaN,NaN,NaN,0,0,51.38107736532933,NaN,NaN,NaN,3.715237298417292
2007-02-01T14:30:00Z,73.81,73.81,73.81,73.81,65.38401307256015,64.28414829212109,NaN,74.0405647507235,52.8824352492765,NaN,NaN,NaN,NaN,NaN,72.11880049269121,79.64119950730878,74.9397001231728,76.82029987682719,0.010277081592871069,0.010272074993245077,0.010325041569098567,NaN,NaN,NaN,64.28414829212109,NaN,NaN,NaN,NaN,0,0,55.0207304382299,NaN,NaN,NaN,3.891291777101771
