time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,MA Offset Stop Loss,Low Offset Stop Loss,Min of MA and Low Offsets,Bottom 1,Top 1,Bottom 2,Top 2,Bottom 3,Top 3,Extream,ExtreamH,ExtreamL,Signal Long EMA,Resistance Long EMA,Middle EMA,Fast EMA,Signal Long EMA,Resistance Long EMA,Middle EMA,Fast EMA,Shapes,Shapes,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,ATR
2016-12-19T14:30:00Z,74.95,75.14,69.03,71.99,62.533404034554955,56.83177033099125,56.98771546908185,83.66475623240677,19.895243767593207,-1.599919482030515,-8.254786484929582,-8.254786484929582,24.312063417711258,99.14793658228874,49.508720136247334,79.07127986375268,60.59468003406184,67.98531996593817,0.00618364542174884,0.006404705080122741,0.005951688122230758,59.96205850889742,NaN,55.89121912502177,56.83177033099125,56.36367038166667,56.98771546908185,NaN,NaN,0,0,54.22419670667283,49.017988380184946,NaN,NaN,14.916762930195185
2016-12-26T14:30:00Z,75.73,75.93,62.91,64.29,62.923758693542744,57.54207791851589,57.060375016653175,82.87897182900873,20.146028170991272,0.700958690989772,-11.925873164577482,-11.925873164577482,24.312063417711258,99.14793658228874,63.85595441222966,93.84404558777034,75.1014886030574,82.59851139694258,0.005574921956295526,0.006490303863837819,0.005472385807113841,61.1649233473108,NaN,56.22058308090327,57.54207791851589,56.82786356442288,57.060375016653175,NaN,NaN,0,1,52.100998650885415,49.35100719062023,NaN,NaN,14.781279863752673
2017-01-02T14:30:00Z,69.62,82.05,66.66,78.85,66.46292342831103,59.57140383103819,57.2771872055422,84.90653378088636,19.21846621911361,1.531838227271642,-8.175873164577482,-8.175873164577482,33.016201745017604,106.2237982549824,58.34124338278468,88.0787566172153,69.49281084569617,76.92718915430382,0.006726094003241491,0.006982087393098753,0.005771928305480994,63.6680844837427,NaN,57.10801119537765,59.57140383103819,57.65874310070475,57.2771872055422,NaN,NaN,1,0,55.54889335461259,49.90270968226731,NaN,NaN,14.994045587770339
2017-01-09T14:30:00Z,75.29,76.87,65.61,73.21,67.96227377757525,60.8703177518917,57.435722656233324,86.77033754207086,18.7636624579291,2.3155309059162974,-9.225873164577479,-9.225873164577479,33.016201745017604,106.2237982549824,53.44044028401435,82.77955971598564,64.44261007100359,71.77738992899641,0.006245521242108854,0.006547700170357751,0.005655546935608999,65.49154421239231,NaN,57.739461736735386,60.8703177518917,58.4424357793494,57.435722656233324,NaN,NaN,0,0,53.972300407197,50.44881284009339,NaN,NaN,14.868756617215313
2017-01-16T14:30:00Z,71.03,76.63,64.55,68.11,67.99510182700297,61.55981129933058,57.54193437109667,87.77700015552436,18.65599984447563,2.7789792957010278,-10.285873164577481,-10.285873164577481,33.016201745017604,106.2237982549824,53.4696945494419,82.7503054505581,64.44992363736047,71.77007636263953,0.005825848943631854,0.006536722681907361,0.005553165863730213,66.18339430079659,NaN,58.14614951176537,61.55981129933058,58.90588416913413,57.54193437109667,NaN,NaN,0,0,52.55915452663718,51.142529173290576,NaN,NaN,14.669559715985647
2017-01-23T14:30:00Z,67.52,75.84,61.58,68.11,68.02063475433565,62.18363879463243,57.64708925297631,88.88667751848806,20.951322481511937,3.350364321427186,-13.25587316457748,-13.25587316457748,33.016201745017604,106.2237982549824,49.59400208162462,78.70599791837539,60.511000520406164,67.78899947959385,0.005764218009478673,0.006393525543753162,0.005300852199363003,66.99363478264,NaN,58.5368887465981,62.18363879463243,59.47726919486029,57.64708925297631,NaN,NaN,0,0,52.55915452663718,51.702512872360394,NaN,NaN,14.6403054505581
2017-01-30T14:30:00Z,61.18,64.95,54.65,64.15,67.16049369781662,62.37091129038172,57.711794832548684,88.8955196170154,24.27048038298458,4.592997539755885,-18.557596509964803,-18.557596509964803,26.298615906087768,97.66138409391223,54.431573361508576,83.34842663849143,65.27539334037715,72.50460665962285,0.005417159263637899,0.005480092372673281,0.004683750428522454,65.71247601741851,NaN,58.75701075653543,62.37091129038172,59.49869492222949,57.711794832548684,NaN,NaN,0,1,51.41202473780564,52.199720905575724,NaN,NaN,14.55599791837538
2017-02-06T14:30:00Z,63.18,69.48,56.29,68.89,67.54482843163515,62.99177688177394,57.82302075461288,90.10855166195336,25.186448338046603,4.757685317381252,-16.917596509964802,-16.917596509964802,26.298615906087768,97.66138409391223,59.315746692829386,87.1242533071706,69.74393667320734,76.69606332679265,0.005762924544085662,0.005804511278195489,0.0047829042399524175,65.22322944800008,NaN,59.154382883730115,62.99177688177394,59.66338269985486,57.82302075461288,NaN,NaN,0,0,52.70637939931924,52.889607477429,NaN,NaN,14.458426638491426
2017-02-13T14:30:00Z,71.25,75.59,69.48,73.22,68.80597766904957,63.96589336922404,57.97622452819882,91.7440872705247,25.962912729475264,5.4419526698665805,-3.7275965099647976,-3.7275965099647976,26.298615906087768,97.66138409391223,62.762479071913006,89.59752092808701,72.82561976797825,79.53438023202176,0.006035776110790537,0.006228062948010217,0.005797241721116628,66.7574853625654,NaN,59.70597571181913,63.96589336922404,60.347650052340185,57.97622452819882,NaN,NaN,0,0,53.882107461948635,53.15847985408009,NaN,NaN,13.904253307170611
2017-02-20T14:30:00Z,74.21,78.34,71.25,76.18,70.44464929814967,65.12914161977413,58.1573566224456,93.37287343775559,27.6721265622444,6.070150375390149,-1.9575965099648016,-1.9575965099648016,26.298615906087768,97.66138409391223,61.87230199534778,87.62769800465222,71.53057549883695,77.96942450116305,0.006245286112477456,0.006409228503640678,0.0058767733421313095,68.17596964459776,NaN,60.352015879983085,65.12914161977413,60.975847757863754,58.1573566224456,NaN,NaN,1,0,54.68881650936896,53.38989073434515,NaN,NaN,13.417520928086997
2017-02-27T14:30:00Z,77.16,78.3,72.44,74.75,71.40139389856085,66.04541384646231,58.32245755157549,92.4813582749631,33.317641725036886,8.169813705146503,1.0772318121755404,1.0772318121755404,41.8358576270815,112.7841423729185,54.27428042425152,79.9657195757485,63.90857010606288,70.33142989393713,0.006089613034623218,0.00632844892384039,0.005956746978044569,69.52776772084485,NaN,60.916642708219044,66.04541384646231,61.691889846014845,58.32245755157549,NaN,NaN,0,0,54.20889989949527,53.42857753076994,NaN,NaN,12.877698004652213
2017-03-06T14:30:00Z,73.96,73.96,62.32,67.12,70.449973032214,66.14775538489447,58.40999528738071,91.01066592893406,38.10833407106591,8.476476161435855,-9.042768187824457,-9.042768187824457,41.8358576270815,112.7841423729185,53.54468896537641,78.8553110346236,63.036172241344104,69.3638277586559,0.005499836119305147,0.006038536903984324,0.005149562055858536,69.22876931758195,NaN,61.15991162162222,66.14775538489447,61.9985523023042,58.40999528738071,NaN,NaN,0,0,51.67416463459839,53.45087168227999,NaN,NaN,12.845719575748484
2017-03-13T13:30:00Z,67.32,71.96,61.78,66.2,69.5055345806109,66.15273106252357,58.48750777208339,88.28948517476954,44.175514825230444,8.735293966986134,-9.582768187824456,-9.582768187824456,41.8358576270815,112.7841423729185,40.52578261070666,66.41421738929334,50.23394565267667,56.70605434732333,0.005400995349596149,0.005848504551365409,0.005095677994061366,68.88283073167743,NaN,61.357562146264485,66.15273106252357,62.25737010785448,58.48750777208339,NaN,NaN,0,0,51.370744394556326,53.20394122467205,NaN,NaN,12.655311034623594
2017-03-20T13:30:00Z,65.6,67.39,50.69,53.47,65.94208245158626,64.9448519137118,58.4375823216149,81.64793928076153,53.50206071923844,8.44229296845949,-20.67276818782446,-20.67276818782446,41.8358576270815,112.7841423729185,45.82751242422761,72.25248757577238,55.736878106056906,62.34312189394309,0.0044499001331557925,0.005491362451108214,0.004236169145913421,66.56784093960543,NaN,61.04824598366588,64.9448519137118,61.96436910932783,58.4375823216149,NaN,NaN,0,0,47.34121399929682,52.732074943502155,NaN,NaN,12.944217389293337
2017-03-27T13:30:00Z,47.11,62.22,45.52,59.04,64.40828635123376,64.38248506478686,58.44357652736997,80.87944436309772,54.88955563690226,8.507550696684689,-25.428284745836997,-25.428284745836997,41.8358576270815,112.7841423729185,42.49126153678279,68.78873846321721,52.352815384195694,58.92718461580431,0.0048664688427299705,0.005111920831775738,0.0038287492640255703,64.8399437760787,NaN,60.969491239208395,64.38248506478686,61.71876425606244,58.44357652736997,NaN,NaN,0,0,49.168886502616296,52.370981357498124,NaN,NaN,13.212487575772384
2017-04-03T13:30:00Z,58.84,62.22,49.9,55.64,62.45977827318181,63.54986743956907,58.415680243515546,81.19041467651276,54.30458532348722,8.154308914434594,-21.048284745837,-21.048284745837,24.01901065371854,93.66098934628147,27.36617142701259,54.613828572987416,37.58404285675315,44.395957143246854,0.004602911978821973,0.005099168250424725,0.00414692927781933,62.967574666625865,NaN,60.76049158276885,63.54986743956907,61.36552247381235,58.415680243515546,NaN,NaN,0,0,48.10127984032534,52.08528715674383,NaN,NaN,13.148738463217214
2017-04-10T13:30:00Z,56.43,60.79,40.99,40.99,57.688716434696964,61.40130863580059,58.242290390346234,84.20023035871257,48.608769641287395,7.746490557883206,-29.958284745837,-29.958284745837,24.01901065371854,93.66098934628147,36.0757306107974,63.7242693892026,46.443932652699345,53.35606734730065,0.0034286909242994563,0.005002880421364497,0.0034286909242994563,61.1614185012004,NaN,59.98517818736615,61.40130863580059,60.95770411726096,58.242290390346234,NaN,NaN,0,1,43.80757479907386,51.246621545633914,NaN,NaN,13.623828572987415
2017-04-17T13:30:00Z,43.16,57.42,41.98,49.9,55.95789056031986,60.305945908581485,58.159282525765676,84.90596547082065,46.99603452917934,7.182823662339267,-28.968284745837003,-28.968284745837003,24.01901065371854,93.66098934628147,41.55889271002616,69.72110728997384,52.11972317750654,59.16027682249346,0.00412976909707854,0.004728654145313469,0.003507687165775401,59.03928448025327,NaN,59.589681003547874,60.305945908581485,60.39403722171702,58.159282525765676,NaN,NaN,0,0,46.83151583972139,50.73656550509994,NaN,NaN,13.8242693892026
